step,loss,val_loss,lr,tok_per_sec,grad_norm,elapsed_sec,tokens_seen,step_ms
13810,2.624685,,0.000573,400239.0,0.1021,5926.1,3620470784.0,655.0
13820,2.622194,,0.000573,400857.0,0.1027,5932.7,3623092224.0,654.0
13830,2.596689,,0.000573,398798.0,0.1019,5939.3,3625713664.0,657.3
13840,2.615311,,0.000573,399876.0,0.1034,5945.8,3628335104.0,655.6
13850,2.60934,,0.000573,401863.0,0.1004,5952.4,3630956544.0,652.3
13860,2.580911,,0.000573,397230.0,0.1038,5959.0,3633577984.0,659.9
13870,2.601704,,0.000573,399341.0,0.1009,5965.5,3636199424.0,656.4
13880,2.596845,,0.000573,399777.0,0.1066,5972.1,3638820864.0,655.7
13890,2.6456,,0.000572,400857.0,0.1019,5978.7,3641442304.0,654.0
13900,2.610117,,0.000572,399038.0,0.1016,5985.2,3644063744.0,656.9
13910,2.595166,,0.000572,399105.0,0.1047,5991.8,3646685184.0,656.8
13920,2.600776,,0.000572,397611.0,0.1393,5998.4,3649306624.0,659.3
13930,2.551663,,0.000572,399863.0,0.1003,6004.9,3651928064.0,655.6
13940,2.609987,,0.000572,399923.0,0.1027,6011.5,3654549504.0,655.5
13950,2.598104,,0.000572,401321.0,0.1031,6018.1,3657170944.0,653.2
13960,2.586061,,0.000572,400648.0,0.1048,6024.6,3659792384.0,654.3
13970,2.610974,,0.000572,399753.0,0.1022,6031.2,3662413824.0,655.8
13980,2.55064,,0.000572,398640.0,0.1008,6037.8,3665035264.0,657.6
13990,2.601972,,0.000572,400343.0,0.1019,6044.3,3667656704.0,654.8
14000,2.592425,,0.000572,398307.0,0.1051,6050.9,3670278144.0,658.1
14010,2.594112,,0.000572,399687.0,0.104,6067.5,3672899584.0,655.9
14020,2.594632,,0.000572,400315.0,0.1043,6074.0,3675521024.0,654.8
14030,2.602669,,0.000572,399565.0,0.1032,6080.6,3678142464.0,656.1
14040,2.576743,,0.000572,398981.0,0.1058,6087.1,3680763904.0,657.0
14050,2.604517,,0.000572,399820.0,0.1031,6093.7,3683385344.0,655.7
14060,2.603114,,0.000572,399013.0,0.1045,6100.3,3686006784.0,657.0
14070,2.564592,,0.000572,399721.0,0.1026,6106.8,3688628224.0,655.8
14080,2.599095,,0.000572,400155.0,0.104,6113.4,3691249664.0,655.1
14090,2.589471,,0.000572,399571.0,0.1048,6119.9,3693871104.0,656.1
14100,2.603709,,0.000572,400136.0,0.1061,6126.5,3696492544.0,655.1
14110,2.568034,,0.000571,399073.0,0.0974,6133.1,3699113984.0,656.9
14120,2.574379,,0.000571,398881.0,0.1041,6139.6,3701735424.0,657.2
14130,2.561569,,0.000571,399507.0,0.1009,6146.2,3704356864.0,656.2
14140,2.575894,,0.000571,399643.0,0.1059,6152.7,3706978304.0,655.9
14150,2.613116,,0.000571,399783.0,0.1055,6159.3,3709599744.0,655.7
14160,2.598745,,0.000571,398616.0,0.0988,6165.9,3712221184.0,657.6
14170,2.592524,,0.000571,400991.0,0.1051,6172.4,3714842624.0,653.7
14180,2.57977,,0.000571,399260.0,0.1017,6179.0,3717464064.0,656.6
14190,2.635589,,0.000571,399521.0,0.1047,6185.5,3720085504.0,656.1
14200,2.566254,,0.000571,400371.0,0.1098,6192.1,3722706944.0,654.8
14210,2.613675,,0.000571,400283.0,0.0997,6198.7,3725328384.0,654.9
14220,2.621171,,0.000571,398610.0,0.1042,6205.2,3727949824.0,657.6
14230,2.618,,0.000571,399925.0,0.1012,6211.8,3730571264.0,655.5
14240,2.620774,,0.000571,399911.0,0.1013,6218.3,3733192704.0,655.5
14250,2.602167,,0.000571,400025.0,0.1044,6224.9,3735814144.0,655.3
14260,2.628573,,0.000571,397866.0,0.1027,6231.5,3738435584.0,658.9
14270,2.600627,,0.000571,397422.0,0.102,6238.0,3741057024.0,659.6
14280,2.6121,,0.000571,398523.0,0.1017,6244.6,3743678464.0,657.8
14290,2.571669,,0.000571,399739.0,0.1037,6251.1,3746299904.0,655.8
14300,2.570993,,0.000571,399068.0,0.103,6257.7,3748921344.0,656.9
14310,2.604245,,0.000571,398603.0,0.1031,6264.3,3751542784.0,657.7
14320,2.557217,,0.00057,399327.0,0.1002,6270.8,3754164224.0,656.5
14330,2.595712,,0.00057,399470.0,0.1027,6277.4,3756785664.0,656.2
14340,2.574818,,0.00057,398795.0,0.1026,6284.0,3759407104.0,657.3
14350,2.566982,,0.00057,399739.0,0.1063,6290.5,3762028544.0,655.8
14360,2.613367,,0.00057,398766.0,0.106,6297.1,3764649984.0,657.4
14370,2.602643,,0.00057,401322.0,0.1041,6303.6,3767271424.0,653.2
14380,2.60403,,0.00057,398387.0,0.1019,6310.2,3769892864.0,658.0
14390,2.624887,,0.00057,398458.0,0.1031,6316.8,3772514304.0,657.9
14400,2.585828,,0.00057,399873.0,0.1061,6323.3,3775135744.0,655.6
14410,2.585176,,0.00057,400135.0,0.105,6329.9,3777757184.0,655.1
14420,2.625505,,0.00057,399893.0,0.1028,6336.4,3780378624.0,655.5
14430,2.566885,,0.00057,398163.0,0.1021,6343.0,3783000064.0,658.4
14440,2.581653,,0.00057,398419.0,0.1039,6349.5,3785621504.0,658.0
14450,2.592933,,0.00057,401192.0,0.1011,6356.1,3788242944.0,653.4
14460,2.589545,,0.00057,400311.0,0.1049,6362.7,3790864384.0,654.9
14470,2.589212,,0.00057,399659.0,0.1111,6369.2,3793485824.0,655.9
14480,2.587317,,0.00057,398763.0,0.1067,6375.8,3796107264.0,657.4
14490,2.580413,,0.00057,400850.0,0.1026,6382.3,3798728704.0,654.0
14500,2.586829,,0.00057,400989.0,0.1014,6388.9,3801350144.0,653.7
14510,2.569709,,0.00057,399477.0,0.1022,6397.0,3803971584.0,656.2
14520,2.533176,,0.00057,400448.0,0.1044,6403.6,3806593024.0,654.6
14530,2.612591,,0.000569,398671.0,0.1033,6410.1,3809214464.0,657.5
14540,2.588206,,0.000569,400173.0,0.1076,6416.7,3811835904.0,655.1
14550,2.548574,,0.000569,399077.0,0.1054,6423.2,3814457344.0,656.9
14560,2.573883,,0.000569,400649.0,0.1048,6429.8,3817078784.0,654.3
14570,2.634664,,0.000569,399254.0,0.1095,6436.4,3819700224.0,656.6
14580,2.594083,,0.000569,399195.0,0.1042,6442.9,3822321664.0,656.7
14590,2.598526,,0.000569,399728.0,0.1067,6449.5,3824943104.0,655.8
14600,2.544725,,0.000569,400473.0,0.1014,6456.0,3827564544.0,654.6
14610,2.601754,,0.000569,398425.0,0.1043,6462.6,3830185984.0,658.0
14620,2.553472,,0.000569,399968.0,0.1017,6469.2,3832807424.0,655.4
14630,2.587857,,0.000569,398857.0,0.1056,6475.7,3835428864.0,657.2
14640,2.580121,,0.000569,401127.0,0.1052,6482.3,3838050304.0,653.5
14650,2.569011,,0.000569,399993.0,0.1018,6488.8,3840671744.0,655.4
14660,2.603421,,0.000569,400000.0,0.0996,6495.4,3843293184.0,655.4
14670,2.596053,,0.000569,399642.0,0.1021,6502.0,3845914624.0,655.9
14680,2.583443,,0.000569,398385.0,0.1036,6508.5,3848536064.0,658.0
14690,2.590568,,0.000569,400500.0,0.1015,6515.1,3851157504.0,654.5
14700,2.576841,,0.000569,401126.0,0.1022,6521.6,3853778944.0,653.5
14710,2.573091,,0.000569,400129.0,0.105,6528.2,3856400384.0,655.1
14720,2.594167,,0.000569,401119.0,0.1049,6534.8,3859021824.0,653.5
14730,2.574713,,0.000569,399312.0,0.0994,6541.3,3861643264.0,656.5
14740,2.608294,,0.000568,399688.0,0.1078,6547.9,3864264704.0,655.9
14750,2.580319,,0.000568,399053.0,0.1042,6554.4,3866886144.0,656.9
14760,2.595895,,0.000568,398534.0,0.1086,6561.0,3869507584.0,657.8
14770,2.57779,,0.000568,399698.0,0.1082,6567.6,3872129024.0,655.9
14780,2.586591,,0.000568,399723.0,0.1044,6574.1,3874750464.0,655.8
14790,2.549576,,0.000568,399837.0,0.099,6580.7,3877371904.0,655.6
14800,2.595833,,0.000568,397255.0,0.1042,6587.3,3879993344.0,659.9
14810,2.610612,,0.000568,398673.0,0.1035,6593.8,3882614784.0,657.5
14820,2.588967,,0.000568,398986.0,0.1049,6600.4,3885236224.0,657.0
14830,2.628517,,0.000568,399025.0,0.1029,6606.9,3887857664.0,657.0
14840,2.600156,,0.000568,398706.0,0.1028,6613.5,3890479104.0,657.5
14850,2.550536,,0.000568,399005.0,0.1011,6620.1,3893100544.0,657.0
14860,2.594221,,0.000568,400804.0,0.0988,6626.6,3895721984.0,654.0
14870,2.566541,,0.000568,401219.0,0.1004,6633.2,3898343424.0,653.4
14880,2.565967,,0.000568,399256.0,0.1029,6639.7,3900964864.0,656.6
14890,2.571857,,0.000568,399245.0,0.1043,6646.3,3903586304.0,656.6
14900,2.566598,,0.000568,398908.0,0.1043,6652.9,3906207744.0,657.2
14910,2.586103,,0.000568,400515.0,0.1005,6659.4,3908829184.0,654.5
14920,2.584631,,0.000568,399411.0,0.1058,6666.0,3911450624.0,656.3
14930,2.575109,,0.000568,400020.0,0.0977,6672.6,3914072064.0,655.3
14940,2.584134,,0.000567,399368.0,0.1062,6679.1,3916693504.0,656.4
14950,2.580442,,0.000567,399522.0,0.1068,6685.7,3919314944.0,656.1
14960,2.575161,,0.000567,399396.0,0.1051,6692.2,3921936384.0,656.4
14970,2.628208,,0.000567,401683.0,0.106,6698.8,3924557824.0,652.6
14980,2.621294,,0.000567,398329.0,0.1019,6705.3,3927179264.0,658.1
14990,2.600571,,0.000567,398108.0,0.1072,6711.9,3929800704.0,658.5
15000,2.583592,,0.000567,401768.0,0.104,6718.5,3932422144.0,652.5
15010,2.561044,,0.000567,401850.0,0.1006,6733.5,3935043584.0,652.3
15020,2.576767,,0.000567,400864.0,0.1058,6740.1,3937665024.0,653.9
15030,2.572368,,0.000567,401442.0,0.1072,6746.6,3940286464.0,653.0
15040,2.606731,,0.000567,400135.0,0.1041,6753.2,3942907904.0,655.1
15050,2.576527,,0.000567,401868.0,0.1022,6759.8,3945529344.0,652.3
15060,2.581806,,0.000567,400373.0,0.101,6766.3,3948150784.0,654.8
15070,2.541355,,0.000567,400626.0,0.1036,6772.9,3950772224.0,654.3
15080,2.610699,,0.000567,399630.0,0.1017,6779.4,3953393664.0,656.0
15090,2.524613,,0.000567,399790.0,0.1016,6786.0,3956015104.0,655.7
15100,2.608014,,0.000567,400668.0,0.1039,6792.6,3958636544.0,654.3
15110,2.59682,,0.000567,398580.0,0.1064,6799.1,3961257984.0,657.7
15120,2.599874,,0.000567,399932.0,0.1072,6805.7,3963879424.0,655.5
15130,2.603173,,0.000567,400188.0,0.1063,6812.2,3966500864.0,655.1
15140,2.593676,,0.000567,399061.0,0.0987,6818.8,3969122304.0,656.9
15150,2.556087,,0.000566,399572.0,0.1023,6825.3,3971743744.0,656.1
15160,2.594879,,0.000566,398468.0,0.0998,6831.9,3974365184.0,657.9
15170,2.575528,,0.000566,398821.0,0.1066,6838.5,3976986624.0,657.3
15180,2.551226,,0.000566,398890.0,0.0974,6845.0,3979608064.0,657.2
15190,2.575964,,0.000566,398864.0,0.1034,6851.6,3982229504.0,657.2
15200,2.582473,,0.000566,399459.0,0.104,6858.2,3984850944.0,656.2
15210,2.598526,,0.000566,400691.0,0.1055,6864.7,3987472384.0,654.2
15220,2.571025,,0.000566,400727.0,0.1022,6871.3,3990093824.0,654.2
15230,2.544143,,0.000566,399644.0,0.1022,6877.8,3992715264.0,655.9
15240,2.575895,,0.000566,399196.0,0.102,6884.4,3995336704.0,656.7
15250,2.582915,,0.000566,400016.0,0.1044,6891.0,3997958144.0,655.3
15260,2.606176,,0.000566,399071.0,0.1071,6897.5,4000579584.0,656.9
15270,2.55589,,0.000566,399166.0,0.103,6904.1,4003201024.0,656.7
15280,2.576336,,0.000566,398900.0,0.0994,6910.6,4005822464.0,657.2
15290,2.56034,,0.000566,399995.0,0.1023,6917.2,4008443904.0,655.4
15300,2.570954,,0.000566,399533.0,0.1053,6923.7,4011065344.0,656.1
15310,2.576531,,0.000566,400056.0,0.1032,6930.3,4013686784.0,655.3
15320,2.513244,,0.000566,399149.0,0.1047,6936.9,4016308224.0,656.8
15330,2.555395,,0.000566,399862.0,0.102,6943.4,4018929664.0,655.6
15340,2.604211,,0.000565,398680.0,0.1019,6950.0,4021551104.0,657.5
15350,2.579174,,0.000565,399870.0,0.1056,6956.5,4024172544.0,655.6
15360,2.595211,,0.000565,397316.0,0.1087,6963.1,4026793984.0,659.8
15370,2.550446,,0.000565,399844.0,0.1057,6969.7,4029415424.0,655.6
15380,2.551264,,0.000565,400428.0,0.1192,6976.2,4032036864.0,654.7
15390,2.557231,,0.000565,399322.0,0.1021,6982.8,4034658304.0,656.5
15400,2.574948,,0.000565,399399.0,0.1056,6989.7,4037279744.0,656.3
15410,2.571442,,0.000565,400506.0,0.1157,6996.2,4039901184.0,654.5
15420,2.596472,,0.000565,398726.0,0.1102,7002.8,4042522624.0,657.5
15430,2.56964,,0.000565,399958.0,0.1024,7009.4,4045144064.0,655.4
15440,2.576025,,0.000565,399694.0,0.1034,7015.9,4047765504.0,655.9
15450,2.577971,,0.000565,401007.0,0.1062,7022.5,4050386944.0,653.7
15460,2.561823,,0.000565,399919.0,0.1034,7029.0,4053008384.0,655.5
15470,2.560958,,0.000565,400551.0,0.1031,7035.6,4055629824.0,654.5
15480,2.562098,,0.000565,400275.0,0.1049,7042.2,4058251264.0,654.9
15490,2.573847,,0.000565,400293.0,0.1048,7048.7,4060872704.0,654.9
15500,2.519098,,0.000565,399154.0,0.1036,7055.3,4063494144.0,656.7
15510,2.55415,,0.000565,401038.0,0.1096,7063.4,4066115584.0,653.7
15520,2.618838,,0.000565,397849.0,0.1049,7070.0,4068737024.0,658.9
15530,2.528001,,0.000565,399446.0,0.1019,7076.6,4071358464.0,656.3
15540,2.528212,,0.000564,401677.0,0.1047,7083.2,4073979904.0,652.6
15550,2.549531,,0.000564,399755.0,0.1027,7089.7,4076601344.0,655.8
15560,2.572645,,0.000564,399499.0,0.1033,7096.3,4079222784.0,656.2
15570,2.604133,,0.000564,398923.0,0.1051,7102.8,4081844224.0,657.1
15580,2.578938,,0.000564,400711.0,0.1054,7109.4,4084465664.0,654.2
15590,2.560996,,0.000564,401256.0,0.1072,7116.0,4087087104.0,653.3
15600,2.596124,,0.000564,401701.0,0.1084,7122.5,4089708544.0,652.6
15610,2.581343,,0.000564,400872.0,0.1026,7129.2,4092329984.0,653.9
15620,2.548436,,0.000564,400420.0,0.1003,7135.7,4094951424.0,654.7
15630,2.582703,,0.000564,399261.0,0.1014,7142.3,4097572864.0,656.6
15640,2.561681,,0.000564,399566.0,0.1047,7148.9,4100194304.0,656.1
15650,2.604024,,0.000564,399769.0,0.1042,7155.4,4102815744.0,655.7
15660,2.554539,,0.000564,399787.0,0.1028,7162.0,4105437184.0,655.7
15670,2.585031,,0.000564,398693.0,0.1051,7168.5,4108058624.0,657.5
15680,2.58322,,0.000564,401486.0,0.1052,7175.1,4110680064.0,652.9
15690,2.555263,,0.000564,398685.0,0.1076,7181.7,4113301504.0,657.5
15700,2.572846,,0.000564,398924.0,0.1109,7188.2,4115922944.0,657.1
15710,2.572097,,0.000564,398652.0,0.1043,7194.8,4118544384.0,657.6
15720,2.552195,,0.000564,399468.0,0.1041,7201.4,4121165824.0,656.2
15730,2.550853,,0.000563,399923.0,0.1037,7207.9,4123787264.0,655.5
15740,2.546279,,0.000563,400598.0,0.1017,7214.5,4126408704.0,654.4
15750,2.538521,,0.000563,398756.0,0.1119,7221.1,4129030144.0,657.4
15760,2.527521,,0.000563,400351.0,0.1071,7227.6,4131651584.0,654.8
15770,2.603614,,0.000563,400373.0,0.1044,7234.2,4134273024.0,654.7
15780,2.564324,,0.000563,399334.0,0.1047,7240.7,4136894464.0,656.5
15790,2.597777,,0.000563,399820.0,0.1038,7247.3,4139515904.0,655.7
15800,2.572054,,0.000563,398063.0,0.1037,7253.9,4142137344.0,658.5
15810,2.589792,,0.000563,399197.0,0.1043,7260.4,4144758784.0,656.7
15820,2.582919,,0.000563,398949.0,0.1041,7267.1,4147380224.0,657.1
15830,2.575721,,0.000563,398794.0,0.1031,7273.6,4150001664.0,657.3
15840,2.56705,,0.000563,399353.0,0.1059,7280.2,4152623104.0,656.4
15850,2.593839,,0.000563,398756.0,0.104,7286.8,4155244544.0,657.4
15860,2.590138,,0.000563,398827.0,0.1067,7293.3,4157865984.0,657.3
15870,2.580538,,0.000563,400368.0,0.1064,7299.9,4160487424.0,654.8
15880,2.566179,,0.000563,399606.0,0.1051,7306.5,4163108864.0,656.0
15890,2.571609,,0.000563,399187.0,0.1066,7313.0,4165730304.0,656.7
15900,2.565889,,0.000563,398934.0,0.1045,7319.6,4168351744.0,657.1
15910,2.60333,,0.000563,400066.0,0.1055,7326.1,4170973184.0,655.3
15920,2.527751,,0.000563,398455.0,0.1011,7332.7,4173594624.0,657.9
15930,2.565545,,0.000562,397632.0,0.1066,7339.3,4176216064.0,659.3
15940,2.559836,,0.000562,398448.0,0.108,7345.9,4178837504.0,657.9
15950,2.58236,,0.000562,399510.0,0.1017,7352.4,4181458944.0,656.2
15960,2.573402,,0.000562,398996.0,0.1033,7359.0,4184080384.0,657.0
15970,2.569559,,0.000562,399067.0,0.1013,7365.5,4186701824.0,656.9
15980,2.56366,,0.000562,399634.0,0.1052,7372.1,4189323264.0,656.0
15990,2.520755,,0.000562,399251.0,0.109,7378.6,4191944704.0,656.6
16000,2.575233,,0.000562,398769.0,0.1038,7385.2,4194566144.0,657.4
16010,2.53148,,0.000562,402903.0,0.1012,7400.7,4197187584.0,650.6
16020,2.586289,,0.000562,399653.0,0.1067,7407.2,4199809024.0,655.9
16030,2.544191,,0.000562,399477.0,0.1025,7413.8,4202430464.0,656.2
16040,2.511948,,0.000562,399968.0,0.1071,7420.3,4205051904.0,655.4
16050,2.607677,,0.000562,400529.0,0.1058,7426.9,4207673344.0,654.5
16060,2.571201,,0.000562,398168.0,0.1062,7433.5,4210294784.0,658.4
16070,2.562673,,0.000562,399198.0,0.1025,7440.0,4212916224.0,656.7
16080,2.568443,,0.000562,401078.0,0.11,7446.6,4215537664.0,653.6
16090,2.567887,,0.000562,401179.0,0.1022,7453.1,4218159104.0,653.4
16100,2.550006,,0.000562,398600.0,0.1011,7459.7,4220780544.0,657.7
16110,2.551712,,0.000562,400304.0,0.1036,7466.3,4223401984.0,654.9
16120,2.588887,,0.000561,400564.0,0.1046,7472.8,4226023424.0,654.4
16130,2.56888,,0.000561,400703.0,0.1021,7479.4,4228644864.0,654.2
16140,2.604896,,0.000561,399198.0,0.104,7485.9,4231266304.0,656.7
16150,2.555505,,0.000561,400155.0,0.1095,7492.5,4233887744.0,655.1
16160,2.547195,,0.000561,400406.0,0.1047,7499.0,4236509184.0,654.7
16170,2.551479,,0.000561,399875.0,0.1057,7505.6,4239130624.0,655.6
16180,2.544691,,0.000561,399346.0,0.1059,7512.2,4241752064.0,656.4
16190,2.562851,,0.000561,398946.0,0.1033,7518.7,4244373504.0,657.1
16200,2.585337,,0.000561,398595.0,0.1024,7525.3,4246994944.0,657.7
16210,2.552334,,0.000561,400066.0,0.1071,7531.8,4249616384.0,655.3
16220,2.573357,,0.000561,399308.0,0.1068,7538.4,4252237824.0,656.5
16230,2.545311,,0.000561,399643.0,0.1024,7545.0,4254859264.0,655.9
16240,2.568399,,0.000561,401302.0,0.1072,7551.6,4257480704.0,653.2
16250,2.526707,,0.000561,397673.0,0.1086,7558.1,4260102144.0,659.2
16260,2.550859,,0.000561,399376.0,0.105,7564.7,4262723584.0,656.4
16270,2.542949,,0.000561,401006.0,0.1079,7571.3,4265345024.0,653.7
16280,2.522608,,0.000561,401351.0,0.1015,7577.8,4267966464.0,653.2
16290,2.567267,,0.000561,400750.0,0.1054,7584.4,4270587904.0,654.1
16300,2.551639,,0.00056,400018.0,0.1051,7590.9,4273209344.0,655.3
16310,2.529175,,0.00056,400043.0,0.1088,7597.5,4275830784.0,655.3
16320,2.582705,,0.00056,400421.0,0.1048,7604.1,4278452224.0,654.7
16330,2.568488,,0.00056,399612.0,0.1018,7610.6,4281073664.0,656.0
16340,2.584265,,0.00056,399746.0,0.1034,7617.2,4283695104.0,655.8
16350,2.578441,,0.00056,397979.0,0.1014,7623.7,4286316544.0,658.7
16360,2.594168,,0.00056,401359.0,0.1063,7630.3,4288937984.0,653.1
16370,2.565542,,0.00056,398470.0,0.1051,7636.9,4291559424.0,657.9
16380,2.563418,,0.00056,399624.0,0.1041,7643.4,4294180864.0,656.0
16390,2.552975,,0.00056,398929.0,0.1052,7650.0,4296802304.0,657.1
16400,2.594053,,0.00056,400174.0,0.1064,7656.5,4299423744.0,655.1
16410,2.565533,,0.00056,398240.0,0.1045,7663.1,4302045184.0,658.3
16420,2.555611,,0.00056,400884.0,0.104,7669.7,4304666624.0,653.9
16430,2.601866,,0.00056,399712.0,0.1061,7676.2,4307288064.0,655.8
16440,2.566514,,0.00056,400431.0,0.1062,7682.8,4309909504.0,654.7
16450,2.488257,,0.00056,401541.0,0.1032,7689.4,4312530944.0,652.8
16460,2.577378,,0.00056,398936.0,0.1062,7695.9,4315152384.0,657.1
16470,2.511074,,0.00056,400612.0,0.1366,7702.5,4317773824.0,654.4
16480,2.578863,,0.00056,398680.0,0.1104,7709.1,4320395264.0,657.5
16490,2.561213,,0.000559,399160.0,0.108,7715.6,4323016704.0,656.7
16500,2.579447,,0.000559,399198.0,0.1095,7722.2,4325638144.0,656.7
16510,2.58519,,0.000559,399988.0,0.1049,7730.4,4328259584.0,655.4
16520,2.537347,,0.000559,400733.0,0.1023,7736.9,4330881024.0,654.2
16530,2.600413,,0.000559,398293.0,0.1046,7743.5,4333502464.0,658.2
16540,2.52611,,0.000559,400148.0,0.1038,7750.1,4336123904.0,655.1
16550,2.538963,,0.000559,399419.0,0.1017,7756.6,4338745344.0,656.3
16560,2.524286,,0.000559,399318.0,0.1018,7763.2,4341366784.0,656.5
16570,2.531748,,0.000559,399792.0,0.1036,7769.8,4343988224.0,655.7
16580,2.55706,,0.000559,399223.0,0.1038,7776.3,4346609664.0,656.6
16590,2.537595,,0.000559,399865.0,0.101,7782.9,4349231104.0,655.6
16600,2.526996,,0.000559,398869.0,0.1061,7789.5,4351852544.0,657.2
16610,2.568519,,0.000559,400455.0,0.1048,7796.0,4354473984.0,654.6
16620,2.58661,,0.000559,399420.0,0.1081,7802.6,4357095424.0,656.3
16630,2.583664,,0.000559,399105.0,0.1073,7809.1,4359716864.0,656.8
16640,2.575083,,0.000559,398947.0,0.1118,7815.7,4362338304.0,657.1
16650,2.523208,,0.000559,399236.0,0.1064,7822.3,4364959744.0,656.6
16660,2.53435,,0.000559,399593.0,0.1081,7828.8,4367581184.0,656.0
16670,2.51849,,0.000558,399311.0,0.1074,7835.4,4370202624.0,656.5
16680,2.579954,,0.000558,397827.0,0.1092,7842.0,4372824064.0,658.9
16690,2.524886,,0.000558,400712.0,0.1034,7848.6,4375445504.0,654.2
16700,2.511811,,0.000558,399768.0,0.1065,7855.1,4378066944.0,655.7
16710,2.542373,,0.000558,392657.0,0.1046,7861.7,4380688384.0,667.6
16720,2.561696,,0.000558,401279.0,0.1046,7868.3,4383309824.0,653.3
16730,2.571291,,0.000558,399501.0,0.1063,7874.8,4385931264.0,656.2
16740,2.55836,,0.000558,398281.0,0.1085,7881.4,4388552704.0,658.2
16750,2.555096,,0.000558,398978.0,0.1115,7888.0,4391174144.0,657.0
16760,2.541753,,0.000558,399852.0,0.1112,7894.5,4393795584.0,655.6
16770,2.533862,,0.000558,400151.0,0.1083,7901.1,4396417024.0,655.1
16780,2.504229,,0.000558,400678.0,0.1017,7907.6,4399038464.0,654.3
16790,2.590954,,0.000558,401027.0,0.1058,7914.2,4401659904.0,653.7
16800,2.58683,,0.000558,398574.0,0.1059,7920.8,4404281344.0,657.7
16810,2.590217,,0.000558,399294.0,0.1059,7927.3,4406902784.0,656.5
16820,2.551959,,0.000558,396824.0,0.1042,7933.9,4409524224.0,660.6
16830,2.552996,,0.000558,400138.0,0.1098,7940.5,4412145664.0,655.1
16840,2.539769,,0.000558,398784.0,0.1041,7947.0,4414767104.0,657.4
16850,2.548733,,0.000557,399937.0,0.1056,7953.6,4417388544.0,655.5
16860,2.553411,,0.000557,400227.0,0.1036,7960.2,4420009984.0,655.0
16870,2.541167,,0.000557,400208.0,0.104,7966.7,4422631424.0,655.0
16880,2.531845,,0.000557,401654.0,0.1069,7973.3,4425252864.0,652.7
16890,2.558061,,0.000557,399381.0,0.1066,7979.8,4427874304.0,656.4
16900,2.57333,,0.000557,399009.0,0.103,7986.4,4430495744.0,657.0
16910,2.595626,,0.000557,398773.0,0.1099,7992.9,4433117184.0,657.4
16920,2.530701,,0.000557,399144.0,0.1068,7999.5,4435738624.0,656.8
16930,2.548806,,0.000557,398773.0,0.1061,8006.1,4438360064.0,657.4
16940,2.549198,,0.000557,401213.0,0.108,8012.7,4440981504.0,653.4
16950,2.523115,,0.000557,398835.0,0.1024,8019.2,4443602944.0,657.3
16960,2.554697,,0.000557,399793.0,0.1065,8025.8,4446224384.0,655.7
16970,2.514096,,0.000557,401350.0,0.1009,8032.3,4448845824.0,653.2
16980,2.564049,,0.000557,401346.0,0.1042,8038.9,4451467264.0,653.2
16990,2.524696,,0.000557,400364.0,0.1133,8045.5,4454088704.0,654.8
17000,2.559672,,0.000557,397317.0,0.1083,8052.0,4456710144.0,659.8
17010,2.544051,,0.000557,399039.0,0.1057,8065.9,4459331584.0,656.9
17020,2.568747,,0.000557,398616.0,0.1102,8072.4,4461953024.0,657.6
17030,2.553563,,0.000556,399533.0,0.1082,8079.0,4464574464.0,656.1
17040,2.567886,,0.000556,401587.0,0.1053,8085.6,4467195904.0,652.8
17050,2.560232,,0.000556,400418.0,0.1087,8092.1,4469817344.0,654.7
17060,2.54766,,0.000556,400754.0,0.1051,8098.7,4472438784.0,654.1
